date,home_team,away_team,tournament,elo_diff,fifa_rank_diff,avg_goals_scored_last5,avg_goals_conceded_last5,form_points,wc_experience,is_neutral,h2h_win_rate,result
2004-01-08,Cuba,Martinique,Friendly,-6.37,39.5,-1.0,-0.4,3.0,0.0,0,0.5,1
2004-01-08,Egypt,Rwanda,Friendly,202.47,-142.0,0.6,-1.6,12.0,1.0,0,0.5,2
2004-01-08,Kuwait,Qatar,Gulf Cup,6.92,19.0,0.8,0.6,-1.0,0.0,0,0.4375,0
2004-01-08,Yemen,Saudi Arabia,Gulf Cup,-297.2,67.0,0.0,2.2,-7.0,-3.0,1,0.8,0
2004-01-10,Kuwait,Bahrain,Gulf Cup,-2.61,-17.0,-0.6,0.4,-5.0,0.0,0,0.4444,0
2004-01-10,Mauritius,South Africa,COSAFA Cup,-190.39,-12.0,0.8,-0.2,-2.0,-2.0,0,0.4286,2
2004-01-10,Suriname,Curaçao,Friendly,68.8,-9.5,1.2,-0.4,2.0,0.0,0,0.0,1
2004-01-11,Barbados,Grenada,Friendly,37.0,-7.0,-0.4,-1.4,-1.0,0.0,0,0.4,2
2004-01-11,Oman,Qatar,Gulf Cup,-31.98,64.0,-0.2,0.6,-4.0,0.0,1,0.4,2
2004-01-11,Yemen,United Arab Emirates,Gulf Cup,-123.78,56.0,-0.2,1.6,-3.0,-1.0,1,0.5,0
2004-01-14,Egypt,DR Congo,Friendly,135.66,-83.5,0.6,-0.2,4.0,1.0,0,0.5,1
2004-01-14,Tunisia,Benin,Friendly,210.08,-89.0,-0.4,-1.0,-11.0,2.0,0,0.5,2
2004-01-15,Algeria,Mali,Friendly,-39.57,-39.0,0.6,0.2,0.0,0.0,0,0.8,0
2004-01-16,Libya,Kenya,Friendly,-85.73,61.0,2.4,-0.8,8.0,0.0,0,0.5,2
2004-01-17,Tunisia,Benin,Friendly,219.27,-89.0,0.6,-1.4,-11.0,2.0,0,0.6667,2
2004-01-17,Egypt,Burkina Faso,Friendly,195.28,-76.0,1.8,-0.4,6.0,1.0,0,0.3333,1
2004-01-17,Curaçao,Suriname,Friendly,-64.89,9.5,-1.4,1.0,-2.0,0.0,0,0.0,2
2004-01-18,Barbados,Canada,Friendly,-26.63,57.0,1.6,-1.4,-3.0,0.0,0,0.5,0
2004-01-18,Guadeloupe,Saint Lucia,Friendly,5.45,0.0,-0.2,-1.4,0.0,0.0,0,0.5,2
2004-01-18,Senegal,South Africa,Friendly,51.75,-73.0,0.4,-1.0,1.0,-1.0,0,0.5,2
2004-01-19,Libya,Kenya,Friendly,-60.89,61.0,3.0,-1.0,8.0,0.0,0,0.5,2
2004-01-20,Guinea,Burkina Faso,Friendly,32.79,-34.0,1.6,-0.4,3.0,0.0,1,0.5,2
2004-01-22,Sweden,Norway,Lunar New Year Cup,52.01,-10.0,1.2,-0.6,8.0,1.0,1,0.1667,0
2004-01-24,Tunisia,Rwanda,African Cup of Nations,170.36,-125.0,0.4,-2.2,-1.0,2.0,0,0.5,2
2004-01-25,Cameroon,Algeria,African Cup of Nations,137.84,-8.0,-1.4,-0.6,-3.0,4.0,1,0.6667,1
2004-01-25,DR Congo,Guinea,African Cup of Nations,20.11,41.5,-0.2,0.0,-1.0,0.0,1,0.5,0
2004-01-25,Norway,Honduras,Lunar New Year Cup,38.6,-26.0,0.4,0.0,-1.0,2.0,1,0.5,2
2004-01-25,Zimbabwe,Egypt,African Cup of Nations,-107.31,33.0,0.2,1.2,-8.0,-1.0,1,0.2,0
2004-01-26,Kenya,Mali,African Cup of Nations,-99.97,7.0,-1.2,1.8,-9.0,0.0,1,0.5,0
2004-01-26,Senegal,Burkina Faso,African Cup of Nations,183.34,-46.0,1.0,-1.0,1.0,1.0,1,0.0,1
2004-01-27,South Africa,Benin,African Cup of Nations,181.29,-3.0,-0.2,-0.4,-4.0,2.0,1,0.5,2
2004-01-27,China PR,North Macedonia,Friendly,162.22,-91.0,-0.2,0.6,1.0,1.0,0,0.5,1
2004-01-27,Nigeria,Morocco,African Cup of Nations,2.76,-28.0,0.6,1.6,-4.0,1.0,1,0.5,0
2004-01-28,British Virgin Islands,Dominica,Friendly,-5.92,12.0,0.2,2.0,1.0,0.0,0,0.5,0
2004-01-28,Curaçao,Aruba,Friendly,82.59,-55.5,0.2,-3.4,5.0,0.0,0,0.4,2
2004-01-28,El Salvador,Panama,Friendly,35.4,-70.0,0.0,1.2,2.0,0.0,0,0.6,1
2004-01-28,Rwanda,Guinea,African Cup of Nations,-79.96,100.0,-1.0,1.8,-13.0,0.0,1,0.5,1
2004-01-28,Singapore,Norway,Friendly,-175.56,75.0,-1.2,0.4,-5.0,-2.0,0,0.5,0
2004-01-28,Tunisia,DR Congo,African Cup of Nations,110.37,-66.5,0.2,-0.6,-3.0,2.0,0,0.5,2
2004-01-29,Algeria,Egypt,African Cup of Nations,-122.38,9.0,-0.8,-0.4,-4.0,-1.0,1,0.4286,2
2004-01-29,Cameroon,Zimbabwe,African Cup of Nations,130.86,-32.0,-1.4,-1.8,4.0,4.0,1,0.8333,2
2004-01-29,China PR,North Macedonia,Friendly,153.51,-91.0,-0.4,0.4,1.0,1.0,0,0.5,2
2004-01-30,Burkina Faso,Mali,African Cup of Nations,-136.08,28.0,-1.8,0.2,-3.0,0.0,1,0.8125,0
2004-01-30,British Virgin Islands,United States Virgin Islands,Friendly,-36.3,73.5,0.0,-6.0,2.0,0.0,0,0.5,2
2004-01-30,Senegal,Kenya,African Cup of Nations,153.14,-25.0,0.0,-1.8,8.0,1.0,1,0.5,2
2004-01-31,Nigeria,South Africa,African Cup of Nations,33.15,-111.0,-0.2,0.2,-1.0,1.0,1,0.6667,2
2004-01-31,Morocco,Benin,African Cup of Nations,249.9,-86.0,-0.2,-1.6,3.0,2.0,1,0.5,2
2004-01-31,Dominica,United States Virgin Islands,Friendly,0.31,61.5,0.2,-5.8,1.0,0.0,1,0.5,2
2004-01-31,Grenada,Barbados,Friendly,-45.64,7.0,0.6,2.0,1.0,0.0,0,0.4545,0
2004-01-31,Haiti,Nicaragua,Friendly,254.63,-24.0,2.6,-0.8,3.0,0.0,1,0.5,1
2004-02-01,British Virgin Islands,Dominica,Friendly,-24.53,12.0,0.2,0.8,1.0,0.0,0,0.6667,0
2004-02-01,Rwanda,DR Congo,African Cup of Nations,-62.14,58.5,-0.2,0.8,-5.0,0.0,1,0.5,2
2004-02-01,Tunisia,Guinea,African Cup of Nations,115.52,-25.0,0.4,-0.6,-6.0,2.0,0,0.75,1
2004-02-02,Burkina Faso,Kenya,African Cup of Nations,-18.63,21.0,-0.2,-1.2,7.0,0.0,1,0.3333,0
2004-02-02,Senegal,Mali,African Cup of Nations,34.65,-18.0,-1.0,0.0,-4.0,1.0,1,0.4167,1
2004-02-03,Algeria,Zimbabwe,African Cup of Nations,27.18,-24.0,0.2,-1.4,10.0,0.0,1,0.5,0
2004-02-03,Cameroon,Egypt,African Cup of Nations,30.76,1.0,-0.8,-0.4,-4.0,3.0,1,0.6,1
2004-02-03,China PR,Finland,Friendly,13.11,12.0,-1.0,-0.6,-2.0,1.0,0,0.5,2
2004-02-04,Morocco,South Africa,African Cup of Nations,71.69,-83.0,0.6,-1.8,9.0,0.0,1,0.5,1
2004-02-04,Nigeria,Benin,African Cup of Nations,243.57,-114.0,0.6,-1.2,3.0,3.0,1,0.5,2
2004-02-07,Tunisia,Senegal,African Cup of Nations,-10.56,-13.0,0.6,0.2,-3.0,1.0,0,0.6667,2
2004-02-07,Mali,Guinea,African Cup of Nations,85.89,6.0,0.2,-0.6,2.0,0.0,1,0.4167,2
2004-02-07,Japan,Malaysia,Friendly,241.09,-25.0,-0.2,-2.2,5.0,2.0,0,0.5,2
2004-02-07,China PR,Finland,Friendly,32.36,12.0,-0.4,-1.0,-2.0,1.0,0,0.5,2
2004-02-08,Cameroon,Nigeria,African Cup of Nations,45.38,9.0,-0.2,0.0,-2.0,1.0,1,0.25,0
2004-02-08,Lebanon,Bahrain,Friendly,-126.77,73.0,-2.6,1.0,-11.0,0.0,0,0.1667,2
2004-02-08,Morocco,Algeria,African Cup of Nations,95.11,11.0,-0.6,-0.8,3.0,2.0,1,0.25,2
2004-02-08,Saint Lucia,Saint Vincent and the Grenadines,Friendly,7.2,0.0,0.4,0.4,0.0,0.0,0,0.6667,0
2004-02-10,Bermuda,Trinidad and Tobago,Friendly,-56.08,-4.0,-0.8,0.8,5.0,0.0,0,0.5,0
2004-02-11,Morocco,Mali,African Cup of Nations,27.38,-28.0,-0.4,-0.2,0.0,2.0,1,0.7778,2
2004-02-11,Tunisia,Nigeria,African Cup of Nations,1.12,25.0,0.2,-0.6,0.0,-1.0,0,0.6667,1
2004-02-12,Bermuda,Trinidad and Tobago,Friendly,-72.88,-4.0,-0.6,1.4,5.0,0.0,0,0.5,1
2004-02-12,Japan,Iraq,Friendly,68.16,-16.0,0.6,-0.8,0.0,2.0,0,0.5,2
2004-02-12,Jordan,Indonesia,Friendly,60.56,2.0,0.6,-1.8,5.0,0.0,0,0.5,2
2004-02-13,Qatar,Bahrain,Friendly,3.41,-36.0,-0.8,-0.2,-4.0,0.0,0,0.4,2
2004-02-13,Nigeria,Mali,African Cup of Nations,35.46,-56.0,0.0,-0.8,0.0,3.0,1,0.5,2
2004-02-14,Belarus,Estonia,Friendly,18.36,14.0,0.2,1.0,2.0,0.0,1,1.0,0
2004-02-14,South Korea,Oman,Friendly,64.18,-11.5,1.0,-0.4,3.0,4.0,0,1.0,2
2004-02-14,Malta,Moldova,Malta International Tournament,-101.44,-76.0,0.2,-0.4,-5.0,0.0,0,0.6667,1
2004-02-14,Tunisia,Morocco,African Cup of Nations,-13.92,-3.0,-1.0,0.2,-2.0,0.0,0,0.25,2
2004-02-15,Barbados,Guyana,Friendly,113.35,-14.0,0.8,-1.2,-4.0,0.0,0,0.2857,0
2004-02-16,Malta,Estonia,Malta International Tournament,-165.2,-59.0,-0.2,0.4,1.0,0.0,0,0.5,2
2004-02-18,Libya,Ukraine,Friendly,-53.39,8.0,3.6,-0.6,7.0,0.0,0,0.5,1
2004-02-18,North Macedonia,Bosnia and Herzegovina,Friendly,-103.74,-24.0,-0.6,0.2,-6.0,0.0,0,0.3333,2
2004-02-18,Malaysia,Hong Kong,FIFA World Cup qualification,26.72,-28.0,0.6,0.8,2.0,0.0,0,0.75,0
2004-02-18,Mexico,Chile,Friendly,181.52,-22.0,-0.2,-0.2,8.0,2.0,1,0.4286,1
2004-02-18,Morocco,Switzerland,Friendly,99.09,29.0,1.0,-1.2,2.0,1.0,0,0.5,2
2004-02-18,Palestine,Taiwan,FIFA World Cup qualification,55.99,79.5,-2.8,1.2,-11.0,0.0,1,0.5,2
2004-02-18,Poland,Slovenia,Friendly,47.76,-111.0,2.0,-0.2,4.0,0.0,1,0.5,2
2004-02-18,Portugal,England,Friendly,-6.11,28.0,1.2,0.4,-4.0,-2.0,0,0.5,1
2004-02-18,Romania,Georgia,Cyprus International Tournament,182.97,-145.0,0.6,-0.8,2.0,3.0,1,0.25,2
2004-02-18,United Arab Emirates,Thailand,FIFA World Cup qualification,-51.49,-16.0,-0.8,-0.2,-2.0,1.0,0,0.5,2
2004-02-18,Spain,Peru,Friendly,235.66,-63.0,1.6,-0.4,7.0,4.0,0,0.5,2
2004-02-18,Turkmenistan,Sri Lanka,FIFA World Cup qualification,200.89,-31.0,2.8,-1.6,9.0,0.0,0,0.5,2
2004-02-18,Uzbekistan,Iraq,FIFA World Cup qualification,-39.4,-5.0,1.0,-0.2,3.0,0.0,0,0.5,1
2004-02-18,Venezuela,Australia,Friendly,-225.49,80.0,-0.4,0.4,-6.0,0.0,0,0.5,1
2004-02-18,Vietnam,Maldives,FIFA World Cup qualification,160.96,-31.0,-1.4,0.2,1.0,0.0,0,0.5,2
2004-02-18,United States Virgin Islands,Saint Kitts and Nevis,FIFA World Cup qualification,-172.59,0.0,-0.4,5.6,-9.0,0.0,0,0.5,0
2004-02-18,Wales,Scotland,Friendly,-72.73,5.0,-0.6,0.0,-7.0,-2.0,0,0.5,2
2004-02-18,Yemen,North Korea,FIFA World Cup qualification,-110.03,10.5,-0.2,1.2,-1.0,0.0,0,0.5,1
2004-02-18,Saudi Arabia,Indonesia,FIFA World Cup qualification,177.07,-60.0,0.2,-2.6,4.0,3.0,0,1.0,2
2004-02-18,Latvia,Kazakhstan,Cyprus International Tournament,-35.71,-54.0,-0.2,-1.2,-1.0,0.0,1,0.5,2
2004-02-18,Northern Ireland,Norway,Friendly,-220.92,29.0,-2.4,-0.8,-7.0,-2.0,0,0.0,0
2004-02-18,South Korea,Lebanon,FIFA World Cup qualification,170.86,-56.5,1.4,-1.0,9.0,4.0,0,0.5,2
2004-02-18,Kyrgyzstan,Tajikistan,FIFA World Cup qualification,-136.98,-50.5,0.8,-0.4,1.0,0.0,0,0.3333,0
2004-02-18,Albania,Sweden,Friendly,-224.62,82.0,0.4,1.4,-5.0,-3.0,0,0.5,2
2004-02-18,Antigua and Barbuda,Curaçao,FIFA World Cup qualification,-77.7,4.5,-1.8,0.4,-4.0,0.0,0,0.3333,2
2004-02-18,Bahrain,Syria,FIFA World Cup qualification,90.01,-8.0,-1.4,-0.4,5.0,0.0,0,0.6667,2
2004-02-18,Belgium,France,Friendly,-165.66,-2.0,-1.0,0.8,-5.0,2.0,0,0.0,0
2004-02-18,China PR,Kuwait,FIFA World Cup qualification,24.95,-15.0,0.4,-1.2,1.0,1.0,0,0.6,2
2004-02-18,Croatia,Germany,Friendly,-49.03,112.0,0.4,-0.4,-1.0,-2.0,0,0.3333,0
2004-02-18,Cyprus,Belarus,Cyprus International Tournament,8.16,-74.0,0.0,0.2,1.0,0.0,0,0.5,0
2004-02-18,Estonia,Moldova,Malta International Tournament,52.83,-17.0,0.6,0.2,-6.0,0.0,1,0.3333,2
2004-02-18,Greece,Bulgaria,Friendly,25.95,5.0,-0.6,0.2,7.0,-1.0,0,0.5,2
2004-02-18,Haiti,Turks and Caicos Islands,FIFA World Cup qualification,95.95,-59.0,2.6,-3.0,5.0,0.0,1,0.5,2
2004-02-18,Netherlands,United States,Friendly,54.41,-97.5,0.4,0.2,-3.0,-1.0,0,0.5,2
2004-02-18,Hungary,Armenia,Cyprus International Tournament,58.81,-123.0,0.8,-0.8,3.0,0.0,1,0.5,2
2004-02-18,Japan,Oman,FIFA World Cup qualification,111.08,-50.0,0.6,-1.6,0.0,2.0,0,0.5,2
2004-02-18,Jamaica,Uruguay,Friendly,-79.82,51.0,-0.6,-0.4,-1.0,-1.0,0,0.5,2
2004-02-18,Italy,Czech Republic,Friendly,-22.78,-102.5,-1.6,-0.2,-2.0,4.0,0,0.5,1
2004-02-18,Republic of Ireland,Brazil,Friendly,-99.4,3.0,0.0,0.2,0.0,-1.0,0,0.5,1
2004-02-18,Jordan,Laos,FIFA World Cup qualification,286.03,-31.0,1.0,-1.4,7.0,0.0,0,0.5,2
2004-02-18,Honduras,Colombia,Friendly,-45.64,5.0,0.2,0.0,6.0,-3.0,0,0.6667,1
2004-02-18,Iran,Qatar,FIFA World Cup qualification,76.28,52.5,1.2,-0.4,4.0,1.0,0,0.6667,2
2004-02-18,India,Singapore,FIFA World Cup qualification,14.13,54.0,1.0,0.0,6.0,0.0,0,0.5,2
2004-02-19,Cyprus,Georgia,Cyprus International Tournament,-23.96,-84.0,-0.2,0.2,1.0,0.0,0,0.5,2
2004-02-19,Latvia,Hungary,Cyprus International Tournament,-5.11,63.0,0.2,-0.4,4.0,0.0,1,1.0,0
2004-02-19,Kazakhstan,Armenia,Cyprus International Tournament,82.65,-6.0,0.0,0.2,5.0,0.0,1,0.5,1
2004-02-21,Belarus,Latvia,Cyprus International Tournament,-9.42,47.0,0.2,0.0,-7.0,0.0,1,0.25,2
2004-02-21,Cyprus,Kazakhstan,Cyprus International Tournament,-31.03,-81.0,0.4,-0.2,-1.0,0.0,0,0.5,2
2004-02-21,Georgia,Armenia,Cyprus International Tournament,43.02,-3.0,0.4,0.4,-1.0,0.0,1,0.6667,0
2004-02-21,Poland,Faroe Islands,Friendly,337.19,-74.0,2.4,-1.4,9.0,1.0,1,0.5,2
2004-02-21,Turks and Caicos Islands,Haiti,FIFA World Cup qualification,-114.22,59.0,-3.2,3.4,-5.0,0.0,1,0.5,0
2004-02-22,British Virgin Islands,Saint Lucia,FIFA World Cup qualification,-111.02,73.5,0.2,-0.2,-4.0,0.0,0,0.3333,0
2004-02-22,Cayman Islands,Cuba,FIFA World Cup qualification,-159.4,12.0,-0.2,0.0,-4.0,0.0,0,0.2222,0
2004-02-24,Faroe Islands,Luxembourg,Friendly,97.58,-9.0,0.2,1.4,0.0,0.0,1,0.5,2
2004-02-28,Lesotho,Botswana,COSAFA Cup,-22.31,3.0,0.0,1.2,0.0,0.0,0,0.3077,1
2004-02-28,Aruba,Suriname,FIFA World Cup qualification,-131.45,65.0,-0.8,3.8,-7.0,0.0,0,0.4,0
2004-02-28,Grenada,Guyana,FIFA World Cup qualification,37.17,-7.0,0.0,1.2,-3.0,0.0,0,0.5,2
2004-02-29,Bermuda,Montserrat,FIFA World Cup qualification,96.44,-144.0,0.0,-0.6,8.0,0.0,0,0.5,2
2004-02-29,Nicaragua,Haiti,Friendly,-259.8,24.0,-3.2,1.2,-6.0,0.0,0,0.5,1
2004-03-02,Trinidad and Tobago,Guyana,Friendly,123.09,-66.0,0.4,-0.8,-3.0,0.0,0,0.3333,2
2004-03-06,Alderney,Jersey,Muratti Vase,-265.08,0.0,-1.0,2.8,-7.0,0.0,0,0.1667,0
2004-03-10,Mexico,Ecuador,Friendly,110.55,-40.0,-0.4,-0.2,6.0,2.0,0,0.375,2
2004-03-10,Venezuela,Honduras,Friendly,-53.25,85.0,0.2,0.0,-1.0,0.0,0,0.5,2
2004-03-12,Barbados,Dominica,Friendly,111.13,-52.0,-0.6,-1.0,4.0,0.0,0,0.6667,2
2004-03-13,United States,Haiti,Friendly,159.56,-25.5,-0.8,0.6,3.0,4.0,0,0.5,1
2004-03-14,Guyana,Grenada,FIFA World Cup qualification,-66.11,7.0,-0.4,-0.2,0.0,0.0,0,0.6,0
2004-03-16,Cuba,Panama,Friendly,110.85,24.0,-0.4,1.0,5.0,0.0,0,0.7143,1
2004-03-17,China PR,Myanmar,Friendly,187.04,-96.0,0.4,-2.4,4.0,1.0,0,0.5,2
2004-03-17,Malaysia,Indonesia,Friendly,-100.9,-17.0,-0.2,0.8,-3.0,0.0,0,0.5455,1
2004-03-17,Yemen,Turkmenistan,Friendly,-158.75,-15.0,-3.6,2.4,-12.0,0.0,0,0.5,0
2004-03-18,Cuba,Panama,Friendly,104.68,24.0,0.0,0.4,5.0,0.0,0,0.625,2
2004-03-19,Dominican Republic,Anguilla,FIFA World Cup qualification,156.59,-51.0,1.0,0.0,3.0,0.0,0,0.5,1
2004-03-20,Saint Kitts and Nevis,British Virgin Islands,Friendly,201.51,-73.5,0.2,-1.4,8.0,0.0,0,0.75,2
2004-03-21,Bahrain,Jordan,Friendly,-20.29,-22.0,-0.6,1.0,-3.0,0.0,0,0.3333,1
2004-03-21,Dominican Republic,Anguilla,FIFA World Cup qualification,146.03,-51.0,0.6,0.0,0.0,0.0,0,0.5,2
2004-03-21,Montserrat,Bermuda,FIFA World Cup qualification,-114.68,144.0,-2.6,3.6,-11.0,0.0,0,0.5,0
2004-03-21,Saint Kitts and Nevis,Antigua and Barbuda,Friendly,160.7,-4.5,1.4,-0.6,5.0,0.0,0,0.5,0
2004-03-21,Saint Vincent and the Grenadines,Saint Lucia,Friendly,4.57,0.0,-0.2,0.0,-3.0,0.0,0,0.6,1
2004-03-23,Bahrain,Jordan,Friendly,-19.12,-22.0,-1.0,0.8,-3.0,0.0,0,0.2857,0
2004-03-23,Lebanon,Syria,Friendly,2.66,65.0,-2.0,-0.6,-3.0,0.0,0,0.4,0
2004-03-26,Bahamas,Dominica,FIFA World Cup qualification,45.84,-4.0,-1.4,3.0,5.0,0.0,0,0.5,1
2004-03-26,Libya,Qatar,Friendly,-111.49,85.0,1.2,-1.0,5.0,0.0,1,0.5,2
2004-03-26,Syria,Palestine,Friendly,90.81,-88.0,-0.8,0.2,0.0,0.0,0,0.5,1
2004-03-27,Cuba,Cayman Islands,FIFA World Cup qualification,177.66,-12.0,1.0,-1.4,5.0,0.0,0,0.2,2
2004-03-27,Suriname,Aruba,FIFA World Cup qualification,147.42,-65.0,0.2,-3.2,10.0,0.0,0,0.3333,2
2004-03-28,Bahamas,Dominica,FIFA World Cup qualification,42.56,-4.0,-1.8,3.6,6.0,0.0,0,0.5,0
2004-03-28,Saint Lucia,British Virgin Islands,FIFA World Cup qualification,133.2,-73.5,0.2,0.4,8.0,0.0,0,0.25,2
2004-03-30,Israel,Lithuania,Friendly,156.22,-29.0,0.0,-0.2,-1.0,0.0,0,0.25,2
2004-03-30,Bolivia,Chile,FIFA World Cup qualification,-61.22,40.0,0.0,0.6,-1.0,0.0,0,0.4167,0
2004-03-30,Australia,South Africa,Friendly,120.78,-79.0,0.6,-0.6,8.0,-2.0,1,1.0,2
2004-03-30,Argentina,Ecuador,FIFA World Cup qualification,218.05,-55.0,1.6,-0.8,4.0,3.0,0,0.7143,2
2004-03-31,Netherlands,France,Friendly,-71.45,-12.0,-0.4,0.8,-6.0,1.0,0,0.4,1
2004-03-31,Paraguay,Brazil,FIFA World Cup qualification,-144.84,65.0,0.8,0.6,2.0,-2.0,0,0.75,1
2004-03-31,Peru,Colombia,FIFA World Cup qualification,-57.92,43.0,0.8,-0.6,5.0,-3.0,0,0.4167,0
2004-03-31,Poland,United States,Friendly,-73.16,-84.5,1.8,-0.4,-3.0,-3.0,0,0.6667,0
2004-03-31,Portugal,Italy,Friendly,6.57,31.0,1.4,-0.2,-4.0,-3.0,0,0.6,0
2004-03-31,Scotland,Romania,Friendly,-90.48,12.0,-1.4,1.6,-2.0,-1.0,0,0.5,0
2004-03-31,Serbia,Norway,Friendly,-45.56,33.0,-1.2,0.4,-2.0,-1.0,0,0.5,0
2004-03-31,Singapore,Japan,FIFA World Cup qualification,-276.62,23.0,-1.4,2.0,-3.0,-2.0,0,0.5,0
2004-03-31,Slovakia,Austria,Friendly,-10.36,112.0,-1.2,-0.6,4.0,-2.0,0,0.5,1
2004-03-31,Slovenia,Latvia,Friendly,128.34,32.0,-0.4,-0.4,-2.0,1.0,0,0.5,0
2004-03-31,Spain,Denmark,Friendly,56.42,6.0,0.8,-0.6,5.0,2.0,0,0.75,2
2004-03-31,Sri Lanka,Saudi Arabia,FIFA World Cup qualification,-369.97,113.0,-1.0,1.2,-9.0,-3.0,0,0.5,0
2004-03-31,Saint Kitts and Nevis,United States Virgin Islands,FIFA World Cup qualification,176.55,0.0,2.0,-4.0,9.0,0.0,0,0.5,2
2004-03-31,Sweden,England,Friendly,-127.28,-1.0,-0.8,0.4,-4.0,0.0,0,0.3333,2
2004-03-31,Tajikistan,Bahrain,FIFA World Cup qualification,-54.02,67.0,0.8,-1.0,0.0,0.0,0,0.5,1
2004-03-31,Tunisia,Ivory Coast,Friendly,76.38,-66.5,-0.4,-0.8,4.0,2.0,0,0.6667,0
2004-03-31,Turkmenistan,Indonesia,FIFA World Cup qualification,41.75,22.0,3.0,-2.2,9.0,0.0,0,0.5,2
2004-03-31,Uruguay,Venezuela,FIFA World Cup qualification,119.28,-109.0,0.4,0.4,2.0,2.0,0,0.7273,0
2004-03-31,Vietnam,Lebanon,FIFA World Cup qualification,32.8,-29.0,1.0,0.4,8.0,0.0,0,0.5,0
2004-03-31,Yemen,Thailand,FIFA World Cup qualification,-179.28,40.0,-1.6,1.4,-8.0,0.0,0,0.5,0
2004-03-31,Taiwan,Uzbekistan,FIFA World Cup qualification,-246.34,27.5,0.4,1.2,1.0,0.0,0,0.5,0
2004-03-31,Morocco,Angola,Friendly,153.08,-61.0,0.6,-0.2,3.0,2.0,0,0.5,2
2004-03-31,Moldova,Azerbaijan,Friendly,37.44,-21.0,-0.4,-0.6,0.0,0.0,0,0.6667,2
2004-03-31,Palestine,Iraq,FIFA World Cup qualification,-203.36,102.0,1.2,0.4,-1.0,0.0,1,0.5,1
2004-03-31,Malta,Finland,Friendly,-268.47,29.0,0.0,0.0,-2.0,0.0,0,0.3333,0
2004-03-31,Estonia,Northern Ireland,Friendly,25.22,89.0,1.2,0.8,2.0,0.0,0,0.5,0
2004-03-31,Albania,Iceland,Friendly,-79.92,40.0,1.0,1.2,-6.0,0.0,0,0.5,2
2004-03-31,Bermuda,Nicaragua,Friendly,175.2,-96.0,3.8,-0.2,8.0,0.0,0,0.5,2
2004-03-31,Bulgaria,Russia,Friendly,-2.34,18.0,-0.6,0.0,-3.0,-1.0,0,0.5,1
2004-03-31,Croatia,Turkey,Friendly,13.57,71.0,-0.4,0.0,2.0,1.0,0,0.5,1
2004-03-31,Curaçao,Antigua and Barbuda,FIFA World Cup qualification,32.88,-4.5,0.8,-0.2,0.0,0.0,0,0.5,2
2004-03-31,Egypt,Trinidad and Tobago,Friendly,136.59,-41.0,0.0,0.2,7.0,1.0,0,0.5,2
2004-03-31,Mexico,Costa Rica,Friendly,59.35,-12.0,-0.6,-0.2,7.0,1.0,1,0.3077,2
2004-03-31,Germany,Belgium,Friendly,53.52,-16.0,-0.2,0.2,1.0,0.0,0,0.5,2
2004-03-31,Greece,Switzerland,Friendly,93.62,19.0,0.0,-1.6,7.0,0.0,0,0.0,2
2004-03-31,Hong Kong,China PR,FIFA World Cup qualification,-196.48,63.0,-0.6,1.4,-4.0,-1.0,0,0.3333,0
2004-03-31,El Salvador,Guatemala,Friendly,-30.59,-33.0,0.2,1.0,-4.0,0.0,0,0.1429,0
2004-03-31,Republic of Ireland,Czech Republic,Friendly,-59.63,-98.5,-2.0,-0.4,-7.0,3.0,0,0.75,2
2004-03-31,Maldives,South Korea,FIFA World Cup qualification,-336.89,58.5,0.6,1.2,-6.0,-4.0,0,0.5,1
2004-03-31,India,Oman,FIFA World Cup qualification,-110.16,27.0,1.4,-0.4,4.0,0.0,0,0.5,0
2004-03-31,North Macedonia,Ukraine,Friendly,-102.34,18.0,0.0,-0.6,-1.0,0.0,0,0.5,2
2004-03-31,Luxembourg,Bosnia and Herzegovina,Friendly,-323.25,-68.0,0.0,1.6,-10.0,0.0,0,0.5,0
2004-03-31,Malaysia,Kuwait,FIFA World Cup qualification,-140.6,20.0,-0.6,0.8,-3.0,0.0,0,0.3333,0
2004-03-31,Kyrgyzstan,Syria,FIFA World Cup qualification,-114.33,8.5,1.0,-0.6,5.0,0.0,0,0.5,1
2004-03-31,North Korea,United Arab Emirates,FIFA World Cup qualification,-48.37,45.5,-0.4,1.2,-5.0,-1.0,0,0.5,1
2004-03-31,Jordan,Qatar,FIFA World Cup qualification,38.18,58.0,1.4,-1.2,8.0,0.0,0,0.3333,2
2004-03-31,Jamaica,Honduras,Friendly,33.76,27.0,0.4,-0.2,0.0,1.0,0,0.5833,1
2004-03-31,Laos,Iran,FIFA World Cup qualification,-373.78,36.5,-2.0,2.4,-11.0,-1.0,0,0.5,0
2004-04-02,Bermuda,Nicaragua,Friendly,185.89,-96.0,4.4,-1.4,8.0,0.0,0,0.5,2
2004-04-03,Vanuatu,Solomon Islands,Friendly,-61.38,23.0,0.8,-0.8,4.0,0.0,0,0.4,0
2004-04-06,Vanuatu,Solomon Islands,Friendly,-77.88,23.0,1.2,-0.4,4.0,0.0,0,0.3636,0
2004-04-07,Honduras,Panama,Friendly,96.21,-80.0,0.6,0.0,3.0,0.0,0,0.7857,1
2004-04-11,Mozambique,Eswatini,Friendly,41.53,3.0,0.8,-1.0,0.0,0.0,0,0.3636,2
2004-04-14,Andorra,China PR,Friendly,-372.56,131.0,-1.6,2.2,-9.0,-1.0,1,0.5,1
